425,19,837,314,2290,182,124,30,57,966,624,1,44,1473,225,317,175,308,236,18,431,190,296,338,498,174,3,118,142,36,333,122,712,918,19,361,55,118,431,201,514,33,406,1378,294,12,570,529,17,217,13
497,13,635,340,2958,164,87,48,85,1096,774,6,29,778,432,160,62,190,562,18,519,263,279,299,341,237,6,136,231,53,299,43,690,812,21,325,158,100,532,49,428,52,648,1945,261,9,487,203,18,275,10
567,22,1585,288,2894,151,168,36,63,1371,696,3,36,568,312,462,145,138,418,31,571,267,187,366,374,266,7,137,170,46,550,145,664,912,40,413,116,72,446,65,531,81,514,2500,343,11,439,144,14,2353,10
856,24,1544,448,3570,148,114,50,52,1698,867,7,41,842,417,370,53,99,442,30,709,511,250,447,0,262,2,290,248,31,470,118,724,1430,39,429,146,153,534,106,682,61,387,2001,384,15,470,232,24,320,29
865,22,1642,731,3576,175,228,67,65,1902,869,14,51,758,400,352,168,224,523,54,439,392,254,479,608,187,10,198,240,42,348,158,821,1732,36,420,222,136,634,85,729,77,452,2259,315,9,564,404,32,322,18
891,34,1606,548,3149,195,305,56,55,2581,977,17,45,628,421,337,43,253,1288,36,673,336,143,377,257,216,15,121,288,48,441,95,912,1444,42,424,225,155,410,0,785,91,398,2089,380,6,658,344,25,293,23
1014,12,1180,406,2519,113,94,35,58,2016,696,5,14,602,366,167,52,47,336,36,393,208,222,299,168,57,13,101,207,19,276,102,694,1288,22,300,158,101,313,0,841,65,558,1422,252,2,637,215,16,281,10
657,4,1052,416,2709,169,147,76,32,1758,631,8,59,528,521,151,269,211,552,17,325,87,56,222,283,328,8,125,117,27,222,122,623,1058,21,428,186,187,386,146,585,30,771,2184,444,3,380,442,32,223,19
640,13,2293,274,3469,143,114,63,19,2783,797,4,71,619,358,153,53,36,534,9,351,195,164,189,353,218,5,171,357,19,323,88,630,848,23,434,228,280,390,71,614,38,678,4247,320,0,445,372,19,299,10
400,25,1861,415,4250,231,80,41,29,2610,915,4,91,550,256,353,232,291,928,17,561,266,228,415,489,221,16,195,179,72,277,132,561,1037,43,412,258,124,310,49,561,84,489,3493,387,0,444,321,35,338,25
894,19,2572,322,3754,228,11,55,56,3207,823,18,110,665,444,343,85,201,760,42,274,271,286,379,381,337,25,189,312,14,404,88,626,1284,29,700,451,155,393,56,992,59,492,3211,551,5,463,393,42,444,30
796,26,3183,703,3708,286,117,112,49,3822,1077,27,127,836,321,465,282,238,-879,35,311,228,320,356,0,292,11,176,361,36,389,107,794,1588,33,609,352,202,508,68,1083,49,999,4645,570,9,555,382,50,302,29
547,24,3284,511,4011,162,158,70,32,4049,1552,14,135,618,334,128,50,171,870,25,415,286,421,436,0,375,32,116,452,32,338,170,707,1626,25,531,331,90,390,0,1155,67,620,4272,588,3,650,421,32,401,6
472,14,2468,419,3953,190,40,94,36,3494,824,11,19,619,361,468,40,119,393,19,338,125,152,453,0,397,19,103,259,26,308,135,665,1214,37,546,478,263,346,0,907,72,496,3292,394,12,551,331,43,284,18
433,10,2101,522,5813,165,27,45,38,2926,1212,2,242,461,213,197,318,154,462,14,299,149,271,307,1265,181,17,147,339,14,273,129,555,986,25,729,218,170,642,122,1008,29,536,4760,468,4,471,646,28,251,33
643,36,3630,595,6419,188,117,27,36,3286,1872,3,145,667,258,253,83,250,1356,23,400,229,229,242,611,415,9,134,483,13,319,144,598,986,7,590,295,202,617,74,912,27,763,5080,419,1,529,335,22,338,24
967,21,1810,697,4850,262,14,42,34,5511,1713,14,238,743,293,427,451,199,882,23,332,172,338,297,526,330,23,129,402,27,158,152,575,1437,44,632,481,145,492,73,1284,66,804,6584,461,20,520,622,36,465,28
1142,45,3090,687,5524,324,81,91,31,5004,1506,15,219,910,519,487,97,271,938,53,463,226,448,360,1092,598,37,126,451,40,2158,202,738,1277,32,892,438,143,455,34,1125,60,873,5473,629,7,432,598,64,552,44
977,30,3379,678,5614,317,65,37,26,8942,1746,14,280,877,490,444,522,240,1354,32,307,233,314,493,550,491,26,178,448,33,388,216,804,1717,28,987,396,403,720,21,1313,56,1107,5799,674,7,624,491,36,514,42
900,26,3476,570,4426,226,147,74,31,9585,1524,6,170,724,438,375,38,304,0,52,328,373,329,417,465,342,23,251,1041,46,289,211,697,1452,37,817,299,102,450,0,1604,91,1011,6057,517,2,677,542,52,517,24
358,33,3809,508,5502,284,97,135,32,8530,1734,27,224,581,364,317,249,143,1467,37,328,224,240,516,368,345,11,125,787,30,309,190,624,1469,37,854,302,238,385,0,1381,55,132,4227,420,2,489,310,50,481,25
